Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
SRR6443848_1	SRR6443848_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40110.0	10 Mbp	0.0	248-251	51.0	4.048865619546247	250.9881575666916	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443848_2	SRR6443848_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40110.0	10 Mbp	0.0	248-251	52.0	9.62852156569434	250.82400897531787	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443849_1	SRR6443849_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50510.0	12.6 Mbp	0.0	248-251	50.0	2.9756483864581273	250.99124925757275	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443849_2	SRR6443849_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50510.0	12.6 Mbp	0.0	247-251	50.0	10.079192239160562	250.30944367451988	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443850_1	SRR6443850_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28983.0	7.2 Mbp	0.0	248-251	51.0	4.226615602249595	250.9792637063106	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443850_2	SRR6443850_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28983.0	7.2 Mbp	0.0	246-251	51.0	11.213469965151985	250.45233412690197	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443851_1	SRR6443851_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21559.0	5.3 Mbp	0.0	248-251	49.0	2.7088454937613062	249.9748133030289	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443851_2	SRR6443851_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21559.0	5.4 Mbp	0.0	246-251	50.0	7.644139338559302	250.9847859362679	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443852_1	SRR6443852_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15195.0	3.8 Mbp	0.0	248-251	50.0	4.3632773938795655	250.9935505100362	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443852_2	SRR6443852_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15195.0	3.7 Mbp	0.0	244-251	50.0	12.826587693320171	250.0304047384008	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443853_1	SRR6443853_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28328.0	7.1 Mbp	0.0	248-251	52.0	3.0641061846935895	250.99060999717594	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443853_2	SRR6443853_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28328.0	7 Mbp	0.0	246-251	53.0	9.13230725783677	250.21854702061566	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443854_1	SRR6443854_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27584.0	6.9 Mbp	0.0	248-251	49.0	2.418068445475638	250.99633845707658	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443854_2	SRR6443854_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27584.0	6.8 Mbp	0.0	245-251	49.0	9.41487819025522	250.09469257540604	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443855_1	SRR6443855_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21716.0	5.4 Mbp	0.0	248-251	51.0	2.960950451280162	250.02795174065204	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443855_2	SRR6443855_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	21716.0	5.4 Mbp	0.0	248-251	52.0	6.571191748019893	250.9885798489593	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443856_1	SRR6443856_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40237.0	10 Mbp	0.0	248-251	50.0	3.6434127792827495	250.9917985933345	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443856_2	SRR6443856_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40237.0	10 Mbp	0.0	246-251	51.0	12.729577254765514	250.1500608892313	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443857_1	SRR6443857_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24310.0	6.1 Mbp	0.0	248-251	48.0	2.2871246400658163	250.9912381735911	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443857_2	SRR6443857_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24310.0	6 Mbp	0.0	248-251	48.0	10.555327025915261	250.74368572603868	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443858_1	SRR6443858_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48535.0	12.1 Mbp	0.0	248-251	50.0	2.624909858864737	250.9923972391058	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443858_2	SRR6443858_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48535.0	12.1 Mbp	0.0	35-251	50.0	9.547749047079428	250.94628618522717	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443859_1	SRR6443859_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45419.0	11.3 Mbp	0.0	248-251	49.0	2.5517955040841938	250.99174354345098	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443859_2	SRR6443859_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45419.0	11.3 Mbp	0.0	35-251	49.0	7.501265990004183	250.9530813095841	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443860_1	SRR6443860_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40344.0	10.1 Mbp	0.0	248-251	51.0	4.218719016458458	250.9931092603609	251	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass
SRR6443860_2	SRR6443860_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40344.0	10 Mbp	0.0	247-251	51.0	11.449038270870513	250.29550862581797	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443861_1	SRR6443861_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30172.0	7.5 Mbp	0.0	248-251	49.0	3.175129258915551	250.99207874850856	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443861_2	SRR6443861_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30172.0	7.5 Mbp	0.0	246-251	49.0	9.913164523399178	250.0919395465995	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443862_1	SRR6443862_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37352.0	9.3 Mbp	0.0	248-251	49.0	2.602270293424716	250.9957967444849	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443862_2	SRR6443862_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37352.0	9.3 Mbp	0.0	247-251	50.0	6.923324052259584	250.12435746412507	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443863_1	SRR6443863_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23806.0	5.9 Mbp	0.0	248-251	49.0	3.226077459464001	250.9935310425943	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443863_2	SRR6443863_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	23806.0	5.9 Mbp	0.0	245-251	49.0	9.930269679912627	250.10711585314627	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443864_1	SRR6443864_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6570.0	1.6 Mbp	0.0	249-251	50.0	7.808219178082192	250.9882800608828	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443864_2	SRR6443864_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	6570.0	1.6 Mbp	0.0	247-251	51.0	15.52511415525114	250.7281582952816	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443865_1	SRR6443865_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	7547.0	1.8 Mbp	0.0	248-251	52.0	5.220617463892937	250.994567377766	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443865_2	SRR6443865_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	7547.0	1.8 Mbp	0.0	247-251	53.0	13.72730886444945	250.13594805883133	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443866_1	SRR6443866_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37712.0	9.4 Mbp	0.0	248-251	50.0	3.102460755197285	250.9950943996606	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443866_2	SRR6443866_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37712.0	9.4 Mbp	0.0	244-251	50.0	12.470831565549426	250.08928192617734	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443867_1	SRR6443867_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31188.0	7.8 Mbp	0.0	248-251	51.0	4.1650634859561375	250.9918237783763	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443867_2	SRR6443867_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31188.0	7.8 Mbp	0.0	247-251	52.0	12.49839681928947	250.29941002949852	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443868_1	SRR6443868_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19310.0	4.8 Mbp	0.0	248-251	50.0	3.0243397203521494	249.9567063697566	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443868_2	SRR6443868_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	19310.0	4.8 Mbp	0.0	248-251	50.0	7.566027964785086	250.9884515794925	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443869_1	SRR6443869_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26826.0	6.7 Mbp	0.0	248-251	51.0	4.6782971743830615	250.99597405502124	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443869_2	SRR6443869_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26826.0	6.7 Mbp	0.0	247-251	52.0	10.717214642510998	250.15563259524342	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443870_1	SRR6443870_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17451.0	4.3 Mbp	0.0	248-251	51.0	4.43527591542032	249.9412641109392	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443870_2	SRR6443870_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	17451.0	4.3 Mbp	0.0	248-251	52.0	10.612572345424331	250.9851011403358	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443871_1	SRR6443871_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37342.0	9.3 Mbp	0.0	248-251	51.0	2.935032938782068	249.94981522146645	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443871_2	SRR6443871_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37342.0	9.3 Mbp	0.0	248-251	52.0	6.547587167264742	250.98955599592952	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443872_1	SRR6443872_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33547.0	8.4 Mbp	0.0	248-251	50.0	3.803618803469759	250.99490267386057	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443872_2	SRR6443872_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33547.0	8.3 Mbp	0.0	245-251	51.0	15.867290666825648	250.11661251378663	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443873_1	SRR6443873_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34915.0	8.7 Mbp	0.0	248-251	52.0	4.45080910783331	250.98980380925104	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443873_2	SRR6443873_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34915.0	8.7 Mbp	0.0	247-251	52.0	11.084061291708434	250.76585994558212	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443874_1	SRR6443874_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35084.0	8.8 Mbp	0.0	248-251	51.0	3.7566982100102613	250.9929312507126	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443874_2	SRR6443874_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35084.0	8.7 Mbp	0.0	35-251	52.0	11.797400524455593	250.91953597081292	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443875_1	SRR6443875_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50308.0	12.6 Mbp	0.0	248-251	51.0	3.7747475550608254	250.9890474675996	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443875_2	SRR6443875_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50308.0	12.6 Mbp	0.0	247-251	51.0	13.679732845670669	250.7534189393337	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443876_1	SRR6443876_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30749.0	7.7 Mbp	0.0	248-251	52.0	4.234284041757456	250.9944063221568	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443876_2	SRR6443876_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30749.0	7.6 Mbp	0.0	245-251	52.0	10.523919477056165	250.12745129922925	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443877_1	SRR6443877_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47506.0	11.9 Mbp	0.0	248-251	50.0	3.5027154464699195	250.9931587588936	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443877_2	SRR6443877_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47506.0	11.8 Mbp	0.0	246-251	51.0	9.68088241485286	250.32766387403697	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443878_1	SRR6443878_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40529.0	10.1 Mbp	0.0	248-251	51.0	3.609760911939599	250.99170964001087	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443878_2	SRR6443878_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40529.0	10.1 Mbp	0.0	35-251	51.0	11.372103925584149	250.8669594611266	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443879_1	SRR6443879_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	9651.0	2.4 Mbp	0.0	249-251	48.0	3.3053569578282045	250.99564811936588	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443879_2	SRR6443879_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	9651.0	2.4 Mbp	0.0	248-251	49.0	13.439021863019377	250.0411356336131	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443880_1	SRR6443880_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12661.0	3.1 Mbp	0.0	248-251	52.0	3.6568991390885395	250.99368138377696	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443880_2	SRR6443880_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	12661.0	3.1 Mbp	0.0	246-251	52.0	13.103230392544033	250.08506437090278	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443881_1	SRR6443881_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	46107.0	11.5 Mbp	0.0	248-251	50.0	3.2836662545817337	250.9919751881493	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443881_2	SRR6443881_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	46107.0	11.5 Mbp	0.0	247-251	51.0	8.47810527685601	250.31418222829504	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443882_1	SRR6443882_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32922.0	8.2 Mbp	0.0	248-251	51.0	3.0405200170099023	250.9945629062633	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443882_2	SRR6443882_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32922.0	8.2 Mbp	0.0	246-251	52.0	9.507320332908085	250.35814956564	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443883_1	SRR6443883_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35212.0	8.8 Mbp	0.0	206-251	49.0	2.519027604225832	250.99324094058844	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443883_2	SRR6443883_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35212.0	8.8 Mbp	0.0	245-251	49.0	9.096330796319437	250.08641940247642	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443884_1	SRR6443884_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42742.0	10.7 Mbp	0.0	248-251	50.0	3.87908848439474	250.99319170838987	251	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass
SRR6443884_2	SRR6443884_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42742.0	10.6 Mbp	0.0	244-251	50.0	13.394319404800898	250.2647045061064	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443885_1	SRR6443885_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31486.0	7.9 Mbp	0.0	249-251	49.0	2.985453852505876	250.98945563107412	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443885_2	SRR6443885_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31486.0	7.8 Mbp	0.0	248-251	50.0	9.045289970145461	250.7681191640729	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443886_1	SRR6443886_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20938.0	5.2 Mbp	0.0	248-251	51.0	4.403476931894164	250.99197631101347	251	pass	pass	pass	fail	warn	pass	warn	fail	fail	pass
SRR6443886_2	SRR6443886_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20938.0	5.2 Mbp	0.0	245-251	52.0	13.726239373388099	250.1098481230299	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443887_1	SRR6443887_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15498.0	3.8 Mbp	0.0	249-251	50.0	5.755581365337463	250.98903084268937	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443887_2	SRR6443887_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15498.0	3.8 Mbp	0.0	247-251	50.0	12.356433088140404	250.76848625629114	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443888_1	SRR6443888_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38060.0	9.5 Mbp	0.0	248-251	50.0	3.7624802942722018	250.98730951129795	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443888_2	SRR6443888_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38060.0	9.5 Mbp	0.0	247-251	51.0	10.260115606936417	250.7684182869154	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443889_1	SRR6443889_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50981.0	12.7 Mbp	0.0	248-251	49.0	2.848119887801338	250.99411545477727	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443889_2	SRR6443889_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50981.0	12.7 Mbp	0.0	35-251	50.0	9.021007826445146	250.95480669268943	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443890_1	SRR6443890_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49120.0	12.3 Mbp	0.0	248-251	50.0	4.458469055374593	250.9928338762215	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443890_2	SRR6443890_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49120.0	12.2 Mbp	0.0	239-251	51.0	10.944625407166123	250.10270765472313	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443891_1	SRR6443891_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26517.0	6.6 Mbp	0.0	248-251	49.0	2.9226533921635176	250.9935513067089	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443891_2	SRR6443891_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26517.0	6.6 Mbp	0.0	244-251	49.0	11.554851604630992	250.08500207414113	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443892_1	SRR6443892_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44043.0	11 Mbp	0.0	248-251	49.0	3.060645278477851	250.9932111799832	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443892_2	SRR6443892_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	44043.0	11 Mbp	0.0	247-251	50.0	8.69604704493336	250.31221760552188	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443893_1	SRR6443893_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28652.0	7.1 Mbp	0.0	248-251	48.0	2.327935222672065	250.99403183023873	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443893_2	SRR6443893_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28652.0	7.1 Mbp	0.0	247-251	49.0	7.503839173530643	250.0866606170599	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443894_1	SRR6443894_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39424.0	9.8 Mbp	0.0	248-251	49.0	4.137073863636364	250.9949015827922	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443894_2	SRR6443894_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39424.0	9.8 Mbp	0.0	246-251	50.0	11.870941558441558	250.1136617288961	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443895_1	SRR6443895_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35047.0	8.7 Mbp	0.0	248-251	52.0	4.154421205809341	250.99226752646447	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443895_2	SRR6443895_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	35047.0	8.7 Mbp	0.0	35-251	52.0	11.60441692584244	250.93454503951835	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443896_1	SRR6443896_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20408.0	5.1 Mbp	0.0	248-251	50.0	3.7289298314386516	249.95516464131714	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443896_2	SRR6443896_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	20408.0	5.1 Mbp	0.0	248-251	51.0	8.54076832614661	250.9891219129753	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443897_1	SRR6443897_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45065.0	11.3 Mbp	0.0	228-251	48.0	1.8972595140352826	250.9914124043049	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443897_2	SRR6443897_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45065.0	11.2 Mbp	0.0	245-251	48.0	8.689670475979142	250.04142904693222	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443898_1	SRR6443898_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42016.0	10.5 Mbp	0.0	248-251	52.0	3.260662604722011	250.9914556359482	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443898_2	SRR6443898_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42016.0	10.5 Mbp	0.0	35-251	52.0	9.82006854531607	250.92976485148515	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443899_1	SRR6443899_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30672.0	7.6 Mbp	0.0	248-251	49.0	3.1559728742827335	250.9912623891497	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443899_2	SRR6443899_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30672.0	7.6 Mbp	0.0	239-251	49.0	10.452529994783516	250.1067097026604	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443900_1	SRR6443900_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38641.0	9.6 Mbp	0.0	248-251	50.0	3.260785176367071	250.99257265598717	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443900_2	SRR6443900_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38641.0	9.6 Mbp	0.0	35-251	51.0	11.777645506068684	250.68492016252168	251	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443901_1	SRR6443901_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24358.0	6 Mbp	0.0	248-251	50.0	3.469086131866327	249.97446424172756	250	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443901_2	SRR6443901_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	24358.0	6.1 Mbp	0.0	244-251	51.0	7.233763034731916	250.9865752524838	251	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443902_1	SRR6443902_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34204.0	8.5 Mbp	0.0	248-251	50.0	3.4469652672202082	250.99310022219623	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443902_2	SRR6443902_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	34204.0	8.5 Mbp	0.0	245-251	50.0	9.954976026195766	250.09326394573733	250	pass	fail	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443903_1	SRR6443903_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15232.0	3.8 Mbp	0.0	248-251	48.0	2.7507878151260505	250.98995535714286	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443903_2	SRR6443903_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	15232.0	3.8 Mbp	0.0	248-251	48.0	8.63314075630252	250.7622111344538	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443904_1	SRR6443904_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45719.0	11.4 Mbp	0.0	248-251	50.0	3.3268444191692734	250.99376626785363	251	pass	pass	pass	fail	fail	pass	warn	fail	fail	pass
SRR6443904_2	SRR6443904_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	45719.0	11.4 Mbp	0.0	245-251	50.0	9.330912749622696	250.30267503663686	250	pass	warn	pass	fail	fail	pass	warn	fail	fail	pass
